pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line_1.started,line_2.started,line_3.started,line_4.started,Fixation.stopped,Probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,24,3,99,3,,,,,241.64509670000007,,241.6316852,241.64509670000007,242.64503879999938,242.64503879999938,242.64503879999938,242.64503879999938,242.64503879999938,243.64480790000016,243.64480790000016,243.96402829999897,z,1,0.3050511999990704,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,25,0,100,0,,,,,243.9786253000002,,243.96462989999964,243.9786253000002,244.9781278999999,244.9781278999999,244.9781278999999,244.9781278999999,244.9781278999999,245.9779495999992,245.9779495999992,246.38044009999976,x,1,0.38794700000107696,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,25,1,101,1,,,,,246.39440699999977,,246.38104070000009,246.39440699999977,247.39462970000022,247.39462970000022,247.39462970000022,247.39462970000022,247.39462970000022,248.39424979999967,248.39424979999967,248.73016819999975,v,1,0.3272047000009479,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,25,2,102,2,,,,,248.74420009999994,,248.73077329999978,248.74420009999994,249.74418250000053,249.74418250000053,249.74418250000053,249.74418250000053,249.74418250000053,250.7440392999997,250.7440392999997,251.07983590000003,c,1,0.3212134999994305,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,25,3,103,3,,,,,251.09378230000038,,251.08043329999964,251.09378230000038,252.09379760000047,252.09379760000047,252.09379760000047,252.09379760000047,252.09379760000047,253.09375199999886,253.09375199999886,253.3799743999989,z,1,0.2778643000001466,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,26,0,104,0,,,,,253.39383289999932,,253.38058590000037,253.39383289999932,254.39371989999927,254.39371989999927,254.39371989999927,254.39371989999927,254.39371989999927,255.3933347000002,255.3933347000002,255.84573400000045,c,0,0.4413327999991452,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,26,1,105,1,,,,,255.86020049999934,,255.84633089999988,255.86020049999934,256.8596001999995,256.8596001999995,256.8596001999995,256.8596001999995,256.8596001999995,257.85968219999995,257.85968219999995,258.3789257999997,v,1,0.5125222999995458,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,26,2,106,2,,,,,258.3930363999989,,258.37952679999944,258.3930363999989,259.3928605000001,259.3928605000001,259.3928605000001,259.3928605000001,259.3928605000001,260.3926367999993,260.3926367999993,260.79547020000064,c,1,0.3982054000007338,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,26,3,107,3,,,,,260.809368799999,,260.7960796999996,260.809368799999,261.80927410000004,261.80927410000004,261.80927410000004,261.80927410000004,261.80927410000004,262.8090197999991,262.8090197999991,263.1615542999989,z,1,0.3413360000013199,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,27,0,108,0,,,,,263.17557979999947,,263.1621878999995,263.17557979999947,264.17554910000035,264.17554910000035,264.17554910000035,264.17554910000035,264.17554910000035,265.1756740000001,265.1756740000001,265.6112510999992,z,0,0.42495700000108627,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,27,1,109,1,,,,,265.62541729999975,,265.6118483999999,265.62541729999975,266.6252179000003,266.6252179000003,266.6252179000003,266.6252179000003,266.6252179000003,267.62534289999894,267.62534289999894,267.99421710000024,v,1,0.3602712000010797,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,27,2,110,2,,,,,268.00830870000027,,267.99482109999917,268.00830870000027,269.00890489999983,269.00890489999983,269.00890489999983,269.00890489999983,269.00890489999983,270.0080684000004,270.0080684000004,270.36061580000023,c,1,0.344088499999998,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,27,3,111,3,,,,,270.3749659999994,,270.3612209999992,270.3749659999994,271.37459990000025,271.37459990000025,271.37459990000025,271.37459990000025,271.37459990000025,272.37434159999975,272.37434159999975,272.6936143999992,z,1,0.30711280000105035,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,28,0,112,0,,,,,272.7078813999997,,272.69421820000025,272.7078813999997,273.7077881999994,273.7077881999994,273.7077881999994,273.7077881999994,273.7077881999994,274.7074723000005,274.7074723000005,275.16001940000024,x,1,0.4381327999999485,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,28,1,113,1,,,,,275.17416909999884,,275.1606276000002,275.17416909999884,276.1739381999996,276.1739381999996,276.1739381999996,276.1739381999996,276.1739381999996,277.1738578000004,277.1738578000004,277.5595942,v,1,0.37728059999972174,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,28,2,114,2,,,,,277.5737348999992,,277.5601993,277.5737348999992,278.5737664999997,278.5737664999997,278.5737664999997,278.5737664999997,278.5737664999997,279.5734799999991,279.5734799999991,280.00927860000047,c,1,0.4218507999994472,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,28,3,115,3,,,,,280.02347539999937,,280.0098818999995,280.02347539999937,281.0233470000003,281.0233470000003,281.0233470000003,281.0233470000003,281.0233470000003,282.02322879999883,282.02322879999883,282.3424307000005,z,1,0.3122010000006412,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,29,0,116,0,,,,,282.3565527999999,,282.34303910000017,282.3565527999999,283.3563290000002,283.3563290000002,283.3563290000002,283.3563290000002,283.3563290000002,284.3562775999999,284.3562775999999,284.7419439999994,x,1,0.379721299999801,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,29,1,117,1,,,,,284.7561846999997,,284.7425476999997,284.7561846999997,285.7560849999991,285.7560849999991,285.7560849999991,285.7560849999991,285.7560849999991,286.7559686000004,286.7559686000004,287.10887120000007,v,1,0.34450680000009015,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,29,2,118,2,,,,,287.12242499999957,,287.10949489999985,287.12242499999957,288.12243379999927,288.12243379999927,288.12243379999927,288.12243379999927,288.12243379999927,289.12267450000036,289.12267450000036,289.65822970000045,c,1,0.5328241000006528,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,29,3,119,3,,,,,289.6721985000004,,289.65883329999997,289.6721985000004,290.6720876999989,290.6720876999989,290.6720876999989,290.6720876999989,290.6720876999989,291.67202390000057,291.67202390000057,292.00781090000055,z,1,0.3242558999991161,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,30,0,120,0,,,,,292.0219892999994,,292.0084416999998,292.0219892999994,293.02186119999897,293.02186119999897,293.02186119999897,293.02186119999897,293.02186119999897,294.0216019999989,294.0216019999989,294.4572198999995,x,1,0.4253450999985944,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,30,1,121,1,,,,,294.471523799999,,294.45782659999895,294.471523799999,295.4716262999991,295.4716262999991,295.4716262999991,295.4716262999991,295.4716262999991,296.47122579999996,296.47122579999996,296.824351199999,v,1,0.3491247000001749,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,30,2,122,2,,,,,296.8381793999997,,296.824955099999,296.8381793999997,297.8377710999994,297.8377710999994,297.8377710999994,297.8377710999994,297.8377710999994,298.8375954000003,298.8375954000003,299.37341620000007,c,1,0.5280577000012272,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,30,3,123,3,,,,,299.3876275999992,,299.37401639999916,299.3876275999992,300.38738960000046,300.38738960000046,300.38738960000046,300.38738960000046,300.38738960000046,301.3873652000002,301.3873652000002,301.73973529999967,z,1,0.34391840000171214,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,31,0,124,0,,,,,301.753806499999,,301.7403396999998,301.753806499999,302.75399749999997,302.75399749999997,302.75399749999997,302.75399749999997,302.75399749999997,303.75418530000024,303.75418530000024,304.1730831999994,x,1,0.4172188000011374,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,31,1,125,1,,,,,304.18708460000016,,304.1737178000003,304.18708460000016,305.1868947999992,305.1868947999992,305.1868947999992,305.1868947999992,305.1868947999992,306.18659970000044,306.18659970000044,306.5726417999995,v,1,0.374893999998676,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,31,2,126,2,,,,,306.58673909999925,,306.5732434999991,306.58673909999925,307.5865869999998,307.5865869999998,307.5865869999998,307.5865869999998,307.5865869999998,308.58636130000014,308.58636130000014,309.03919979999955,v,0,0.44969709999895713,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,31,3,127,3,,,,,309.0531099,,309.03980839999895,309.0531099,310.0529026000004,310.0529026000004,310.0529026000004,310.0529026000004,310.0529026000004,311.05261729999984,311.05261729999984,311.3721480000004,z,1,0.3183933000000252,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,32,0,128,0,,,,,311.3860387000004,,311.3727579999995,311.3860387000004,312.38588569999956,312.38588569999956,312.38588569999956,312.38588569999956,312.38588569999956,313.3857511999995,313.3857511999995,313.82158809999964,x,1,0.4264668999985588,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,32,1,129,1,,,,,313.8359681999991,,313.8221902000005,313.8359681999991,314.83564040000056,314.83564040000056,314.83564040000056,314.83564040000056,314.83564040000056,315.83582919999935,315.83582919999935,316.22139249999964,v,1,0.37610940000013215,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,32,2,130,2,,,,,316.23562440000023,,316.2220025000006,316.23562440000023,317.2352498,317.2352498,317.2352498,317.2352498,317.2352498,318.235058799999,318.235058799999,318.6375513999992,c,1,0.38600960000076157,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,32,3,131,3,,,,,318.6516991999997,,318.6381581000005,318.6516991999997,319.6517525999989,319.6517525999989,319.6517525999989,319.6517525999989,319.6517525999989,320.6521804999993,320.6521804999993,320.98739679999926,z,1,0.3248256000006222,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,33,0,132,0,,,,,321.0016035999997,,320.9880183999994,321.0016035999997,322.0011816999995,322.0011816999995,322.0011816999995,322.0011816999995,322.0011816999995,323.00126119999913,323.00126119999913,323.38824889999887,x,1,0.38527609999982815,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,33,1,133,1,,,,,323.4012096000006,,323.3889270999989,323.4012096000006,324.40096189999895,324.40096189999895,324.40096189999895,324.40096189999895,324.40096189999895,325.4008054999995,325.4008054999995,325.836599799999,v,1,0.4208195999999589,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,33,2,134,2,,,,,325.85074580000037,,325.8372010000003,325.85074580000037,326.85076970000046,326.85076970000046,326.85076970000046,326.85076970000046,326.85076970000046,327.8506373,327.8506373,328.21976749999885,c,1,0.3564165999996476,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,33,3,135,3,,,,,328.2342554000006,,328.22036560000015,328.2342554000006,329.233670399999,329.233670399999,329.233670399999,329.233670399999,329.233670399999,330.2339047000005,330.2339047000005,330.6364178999993,z,1,0.39837360000092303,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,34,0,136,0,,,,,330.65054469999995,,330.637021999999,330.65054469999995,331.65023069999916,331.65023069999916,331.65023069999916,331.65023069999916,331.65023069999916,332.65002040000036,332.65002040000036,333.0859333999997,x,1,0.43223460000081104,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,34,1,137,1,,,,,333.09988169999997,,333.08654019999994,333.09988169999997,334.0997812000005,334.0997812000005,334.0997812000005,334.0997812000005,334.0997812000005,335.09967940000024,335.09967940000024,335.4523356999998,v,1,0.33654479999859177,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,34,2,138,2,,,,,335.46614489999956,,335.4529361999994,335.46614489999956,336.4661811999995,336.4661811999995,336.4661811999995,336.4661811999995,336.4661811999995,337.4659953999999,337.4659953999999,337.91879139999946,c,1,0.4455130000005738,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,34,3,139,3,,,,,337.93259059999946,,337.9193952000005,337.93259059999946,338.9324233999996,338.9324233999996,338.9324233999996,338.9324233999996,338.9324233999996,339.93245939999906,339.93245939999906,340.30158719999963,z,1,0.3541862999991281,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,35,0,140,0,,,,,340.31567469999936,,340.3021936999994,340.31567469999936,341.3155093000005,341.3155093000005,341.3155093000005,341.3155093000005,341.3155093000005,342.3154056000003,342.3154056000003,342.6845441000005,x,1,0.3627765000001091,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,35,1,141,1,,,,,342.6985573999991,,342.68516249999993,342.6985573999991,343.6986042999997,343.6986042999997,343.6986042999997,343.6986042999997,343.6986042999997,344.69835299999977,344.69835299999977,345.0179501999992,v,1,0.31862870000077237,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,35,2,142,2,,,,,345.03230970000004,,345.0185825999997,345.03230970000004,346.0315706000001,346.0315706000001,346.0315706000001,346.0315706000001,346.0315706000001,347.03148390000024,347.03148390000024,347.4343585000006,c,1,0.38589910000155214,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,35,3,143,3,,,,,347.448090599999,,347.4349595999993,347.448090599999,348.4478311999992,348.4478311999992,348.4478311999992,348.4478311999992,348.4478311999992,349.4478421999993,349.4478421999993,349.7181220000002,z,1,0.2686501000007411,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,36,0,144,0,,,,,349.73199569999997,,349.7187264999993,349.73199569999997,350.7308954,350.7308954,350.7308954,350.7308954,350.7477211000005,351.7311480999997,351.7311480999997,352.06707110000025,x,1,0.331929099998888,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,36,1,145,1,,,,,352.08082749999994,,352.0676825999999,352.08082749999994,353.08079199999884,353.08079199999884,353.08079199999884,353.08079199999884,353.08079199999884,354.0804881999993,354.0804881999993,354.3997252999998,v,1,0.3057866999988619,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,36,2,146,2,,,,,354.41385269999955,,354.40033349999976,354.41385269999955,355.41379380000035,355.41379380000035,355.41379380000035,355.41379380000035,355.41379380000035,356.41376180000043,356.41376180000043,356.9328805999994,c,1,0.51413550000143,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,36,3,147,3,,,,,356.9469530999995,,356.9335914000003,356.9469530999995,357.9468135999996,357.9468135999996,357.9468135999996,357.9468135999996,357.9468135999996,358.94659519999914,358.94659519999914,359.4154708999995,z,1,0.45536799999899813,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,37,0,148,0,,,,,359.4298601999999,,359.4160673000006,359.4298601999999,360.4297996999994,360.4297996999994,360.4297996999994,360.4297996999994,360.4297996999994,361.42953599999964,361.42953599999964,361.89862580000045,x,1,0.46404960000108986,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,37,1,149,1,,,,,361.9128409999994,,361.89923439999984,361.9128409999994,362.91264729999966,362.91264729999966,362.91264729999966,362.91264729999966,362.91264729999966,363.91249099999914,363.91249099999914,364.36504029999924,v,1,0.4457548999998835,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,37,2,150,2,,,,,364.37934159999895,,364.3656403999994,364.37934159999895,365.37903650000044,365.37903650000044,365.37903650000044,365.37903650000044,365.37903650000044,366.379415899999,366.379415899999,366.7650699000005,c,1,0.37948839999990014,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,37,3,151,3,,,,,366.7789121000005,,366.7656743999996,366.7789121000005,367.77883309999925,367.77883309999925,367.77883309999925,367.77883309999925,367.77883309999925,368.77851159999955,368.77851159999955,369.0979785999989,z,1,0.3044379000002664,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,38,0,152,0,,,,,369.1118783999991,,369.09857139999986,369.1118783999991,370.11221660000047,370.11221660000047,370.11221660000047,370.11221660000047,370.11221660000047,371.11160629999904,371.11160629999904,371.5308693999996,x,1,0.41163140000026033,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,38,1,153,1,,,,,371.544721799999,,371.53146579999884,371.544721799999,372.5448342999989,372.5448342999989,372.5448342999989,372.5448342999989,372.5448342999989,373.5445725999998,373.5445725999998,373.9136247000006,v,1,0.3587164999989909,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,38,2,154,2,,,,,373.9279265999994,,373.9142284999998,373.9279265999994,374.92774499999905,374.92774499999905,374.92774499999905,374.92774499999905,374.92774499999905,375.9278694000004,375.9278694000004,376.2971147999997,c,1,0.3562185999999201,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,38,3,155,3,,,,,376.31097450000016,,376.29771489999985,376.31097450000016,377.31077619999996,377.31077619999996,377.31077619999996,377.31077619999996,377.31077619999996,378.3105887999991,378.3105887999991,378.6799687999992,z,1,0.3674399000010453,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,39,0,156,0,,,,,378.6939533999994,,378.6805698999997,378.6939533999994,379.6938795999995,379.6938795999995,379.6938795999995,379.6938795999995,379.6938795999995,380.69370419999905,380.69370419999905,381.17972589999954,x,1,0.4812017000003834,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,39,1,157,1,,,,,381.1935279999998,,381.18033189999915,381.1935279999998,382.1937686000001,382.1937686000001,382.1937686000001,382.1937686000001,382.1937686000001,383.19350660000055,383.19350660000055,383.59592949999933,v,1,0.39156780000121216,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,39,2,158,2,,,,,383.610087699999,,383.5965302000004,383.610087699999,384.60975619999954,384.60975619999954,384.60975619999954,384.60975619999954,384.60975619999954,385.6100217000003,385.6100217000003,386.01267670000016,c,1,0.4005858000000444,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,39,3,159,3,,,,,386.0263395000002,,386.01327669999955,386.0263395000002,387.02630409999983,387.02630409999983,387.02630409999983,387.02630409999983,387.02630409999983,388.0260242000004,388.0260242000004,388.37869969999883,z,1,0.3390617999993992,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,40,0,160,0,,,,,388.39286469999934,,388.3792990000002,388.39286469999934,389.3927015999998,389.3927015999998,389.3927015999998,389.3927015999998,389.3927015999998,390.39256449999993,390.39256449999993,390.8283159999992,x,1,0.4228132000007463,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,40,1,161,1,,,,,390.84243570000035,,390.8289162000001,390.84243570000035,391.8423858999995,391.8423858999995,391.8423858999995,391.8423858999995,391.8423858999995,392.8421278000005,392.8421278000005,393.24481579999883,v,1,0.38892850000047474,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,40,2,162,2,,,,,393.2587700999993,,393.2454290000005,393.2587700999993,394.2586518999997,394.2586518999997,394.2586518999997,394.2586518999997,394.2586518999997,395.25845689999915,395.25845689999915,395.82759389999956,c,1,0.5570956000010483,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,40,3,163,3,,,,,395.84165199999916,,395.8282012999989,395.84165199999916,396.84257289999914,396.84257289999914,396.84257289999914,396.84257289999914,396.84257289999914,397.8414551999995,397.8414551999995,399.060551999999,z,1,1.2057446999988315,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,41,0,164,0,,,,,399.07520769999974,,399.0611544000003,399.07520769999974,400.0744474000003,400.0744474000003,400.0744474000003,400.0744474000003,400.0744474000003,401.0743872000003,401.0743872000003,401.5769273999995,x,1,0.4946022999993147,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,41,1,165,1,,,,,401.5910193999989,,401.57752880000044,401.5910193999989,402.59078279999994,402.59078279999994,402.59078279999994,402.59078279999994,402.59078279999994,403.59097979999933,403.59097979999933,403.97657249999975,v,1,0.3738969999994879,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,41,2,166,2,,,,,403.9906133000004,,403.97717229999944,403.9906133000004,404.99044349999895,404.99044349999895,404.99044349999895,404.99044349999895,404.99044349999895,405.9904241000004,405.9904241000004,406.5098342000001,c,1,0.5147247999993851,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,41,3,167,3,,,,,406.5237047999999,,406.51044869999896,406.5237047999999,407.5235816000004,407.5235816000004,407.5235816000004,407.5235816000004,407.5235816000004,408.5237632999997,408.5237632999997,408.9257302999995,z,1,0.3902490999989823,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,42,0,168,0,,,,,408.9399928999992,,408.926329599999,408.9399928999992,409.94016419999934,409.94016419999934,409.94016419999934,409.94016419999934,409.94016419999934,410.93991389999974,410.93991389999974,411.425557999999,x,1,0.4691761000012775,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,42,1,169,1,,,,,411.4397417,,411.4261594999989,411.4397417,412.43954479999957,412.43954479999957,412.43954479999957,412.43954479999957,412.43954479999957,413.4395389000001,413.4395389000001,413.8087818999993,v,1,0.3562766000013653,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,42,2,170,2,,,,,413.8230485999993,,413.80938570000035,413.8230485999993,414.8227879999995,414.8227879999995,414.8227879999995,414.8227879999995,414.8227879999995,415.82266340000024,415.82266340000024,416.37499410000055,c,1,0.5369325000010576,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,42,3,171,3,,,,,416.38904150000053,,416.37559299999884,416.38904150000053,417.3890274000005,417.3890274000005,417.3890274000005,417.3890274000005,417.3890274000005,418.38871019999897,418.38871019999897,418.75814009999885,z,1,0.3683488999995461,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,43,0,172,0,,,,,418.77225759999965,,418.75875189999897,418.77225759999965,419.7719421999991,419.7719421999991,419.7719421999991,419.7719421999991,419.7719421999991,420.77203779999945,420.77203779999945,421.2076460999997,x,1,0.41986440000073344,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,43,1,173,1,,,,,421.2219974999989,,421.20823980000023,421.2219974999989,422.22165080000013,422.22165080000013,422.22165080000013,422.22165080000013,422.22165080000013,423.22146470000007,423.22146470000007,423.70732099999987,v,1,0.47045579999939946,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,43,2,174,2,,,,,423.7214079999994,,423.7079486999992,423.7214079999994,424.72132930000043,424.72132930000043,424.72132930000043,424.72132930000043,424.72132930000043,425.7212901999992,425.7212901999992,426.1074257,c,1,0.37615329999971436,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,43,3,175,3,,,,,426.1212603999993,,426.1080454999992,426.1212603999993,427.1210166000001,427.1210166000001,427.1210166000001,427.1210166000001,427.1210166000001,428.1208551999989,428.1208551999989,428.4909071999991,z,1,0.36171139999896695,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
